QR_unshifted,16.0,15.4,27.6,47.5,40.8,40.4,57.9,32.4,67.3,57.5,84.7,60.0,56.5,75.8,83.8,76.9,92.5,62.4,55.6,79.9,71.6,90.5,62.4,77.1,92.1,86.6,80.6,97.7,108.1,125.8,117.7,101.2,142.6,139.7,97.6,110.1,117.1,101.5,153.1,86.5,145.4,90.6,123.0,127.6,115.5,110.1,138.0,81.1,90.2,138.2
QR_shifted,3.4,12.5,17.7,44.3,21.0,83.0,911.8,28.4,39.7,36.4,80.4,51.4,68.9,43.6,60.5,66.5,59.6,58.5,30.5,46.0,58.6,62.3,63.7,47.1,138.8,101.2,100.8,216.6,47.1,99.1,84.1,125.3,73.4,144.6,85.0,82.4,142.7,114.4,104.0,100.8,71.3,85.1,88.6,101.5,136.2,128.8,54.8,94.6,138.6,89.5
QR_unshifted,16.0,15.4,27.6,47.5,40.8,40.4,57.9,32.4,67.3,57.5,84.7,60.0,56.5,75.8,83.8,76.9,92.5,62.4,55.6,79.9,71.6,90.5,62.4,77.1,92.1,86.6,80.6,97.7,108.1,125.8,117.7,101.2,142.6,139.7,97.6,110.1,117.1,101.5,153.1,86.5,145.4,90.6,123.0,127.6,115.5,110.1,138.0,81.1,90.2,138.2
QR_shifted,3.4,11.2,10.3,37.6,25.2,49.9,485.2,36.2,36.9,36.0,42.7,54.7,85.3,57.4,107.9,160.4,69.1,53.5,39.9,57.0,63.4,70.2,48.2,50.9,66.6,190.8,40.8,69.2,82.1,77.3,77.6,74.6,79.6,91.8,70.2,89.5,85.3,87.9,155.2,66.0,76.6,113.4,65.6,93.1,96.3,71.4,61.3,59.7,73.5,100.6
