QR_unshifted,8.0,23.0,35.0,19.0,19.0,31.0,17.0,15.0,21.0,24.0
QR_shifted,7.0,15.0,19.0,18.0,31.0,28.0,34.0,22.0,16.0,17.0
QR_wilkinson_shift,8.0,15.0,19.0,18.0,31.0,27.0,7.0,22.0,16.0,17.0
QR_unshifted,8.0,23.0,35.0,19.0,19.0,31.0,17.0,15.0,21.0,24.0
QR_shifted,8.0,15.0,15.0,15.0,32.0,26.0,25.0,27.0,20.0,18.0
QR_wilkinson_shift,8.0,15.0,15.0,14.0,32.0,26.0,25.0,27.0,20.0,18.0
