QR_unshifted,22.2,81.4,57.4,105.2,71.0,59.8,99.4,161.4,189.2,137.6
QR_shifted,20.4,30.0,22.8,46.2,108.8,83.0,132.2,94.8,105.8,81.0
QR_wilkinson_shift,15.4,32.6,151.6,31.6,80.0,63.8,105.6,100.4,110.0,79.2
QR_unshifted,22.2,81.4,57.4,105.2,71.0,59.8,99.4,161.4,189.2,137.6
QR_shifted,16.8,26.0,85.2,37.2,88.2,90.6,35.2,95.6,98.4,92.6
QR_wilkinson_shift,17.0,26.8,85.2,42.8,92.2,106.0,35.0,96.0,98.4,92.6
