QR_unshifted,54.4,106.4,98.2,110.6,110.0,112.8,98.2,175.8,177.6,172.8,165.6,210.6,101.8,182.8,140.0,233.8,157.2,223.6,173.8,163.8
QR_shifted,37.8,62.4,144.8,94.2,88.2,108.4,90.8,155.4,85.8,119.6,90.6,116.2,111.0,115.6,118.0,176.2,164.2,150.0,125.6,105.0
QR_wilkinson_shift,38.0,64.6,54.4,95.8,97.4,108.4,78.4,110.6,87.2,202.2,89.8,122.0,222.6,112.0,114.2,119.6,126.4,176.8,94.8,101.6
QR_unshifted,54.4,106.4,98.2,110.6,110.0,112.8,98.2,175.8,177.6,172.8,165.6,210.6,101.8,182.8,140.0,233.8,157.2,223.6,173.8,163.8
QR_shifted,32.4,62.2,56.8,68.2,113.8,103.0,77.2,166.6,92.4,140.8,98.6,80.8,80.8,159.6,90.0,105.2,157.6,102.2,113.6,103.2
QR_wilkinson_shift,32.6,63.0,56.8,68.6,116.4,103.0,77.2,166.6,92.4,141.0,101.6,81.2,80.8,159.4,90.0,105.2,171.8,102.2,113.8,103.2
