QR_unshifted,17.0,13.0,9.0,27.0,16.0,13.0,17.0,29.0,28.0,20.0
QR_shifted,9.0,34.0,10.0,20.0,25.0,17.0,19.0,20.0,24.0,25.0
QR_wilkinson_shift,8.0,2.0,10.0,18.0,25.0,17.0,4.0,20.0,28.0,25.0
QR_unshifted,17.0,13.0,9.0,27.0,16.0,13.0,17.0,29.0,28.0,20.0
QR_shifted,11.0,12.0,9.0,6.0,28.0,11.0,14.0,4.0,26.0,13.0
QR_wilkinson_shift,11.0,12.0,9.0,6.0,28.0,11.0,14.0,4.0,26.0,13.0
