QR_unshifted,12.6,76.8,113.8,54.8,116.6,106.6,84.0,133.6,98.2,99.2
QR_shifted,36.0,57.2,83.4,69.0,97.6,67.4,47.8,124.0,65.0,72.2
QR_wilkinson_shift,35.0,59.2,83.4,71.2,99.0,93.8,61.0,50.4,66.6,77.0
QR_unshifted,12.6,76.8,113.8,54.8,116.6,106.6,84.0,133.6,98.2,99.2
QR_shifted,21.4,37.0,55.8,49.4,75.6,66.0,50.4,106.8,153.4,76.0
QR_wilkinson_shift,21.4,36.8,55.8,49.2,78.6,66.0,50.4,86.4,208.4,76.0
