QR_unshifted,10.5,10.5,19.0,31.5,23.5,18.0,7.5,18.5,17.0,15.5,17.0,32.0,16.5,17.0,15.5,13.0,14.0,14.0,21.5,21.0,19.5,34.5,28.0,24.0,19.5,19.0,22.0,21.0,20.0,21.0,25.0,16.0,20.0,16.0,19.0,13.5,30.0,15.0,22.5,21.0
QR_shifted,10.5,7.5,8.0,10.0,13.0,15.0,13.5,10.0,26.0,45.5,11.0,46.0,23.0,15.5,11.5,13.0,16.5,22.0,12.5,27.0,13.5,22.0,21.5,15.0,12.5,24.5,53.5,33.5,16.0,10.0,22.0,17.5,25.5,19.0,15.0,26.0,17.0,10.5,24.0,10.0
QR_wilkinson_shift,11.0,8.5,8.0,11.0,13.5,15.5,13.5,16.5,12.5,40.5,11.0,20.0,23.0,10.0,11.5,19.5,13.5,12.5,12.0,38.0,13.5,19.5,21.5,15.5,13.0,24.5,50.0,33.5,11.0,10.0,19.0,13.5,21.0,15.0,58.5,35.5,18.0,16.5,24.0,21.5
QR_unshifted,10.5,10.5,19.0,31.5,23.5,18.0,7.5,18.5,17.0,15.5,17.0,32.0,16.5,17.0,15.5,13.0,14.0,14.0,21.5,21.0,19.5,34.5,28.0,24.0,19.5,19.0,22.0,21.0,20.0,21.0,25.0,16.0,20.0,16.0,19.0,13.5,30.0,15.0,22.5,21.0
QR_shifted,11.5,8.0,10.0,10.0,7.5,17.0,9.0,13.0,10.0,21.0,15.0,12.0,11.5,9.0,11.5,10.0,11.0,12.5,14.0,43.5,17.0,16.5,18.5,19.0,16.5,16.0,18.0,26.0,30.0,24.0,20.5,13.0,15.0,12.0,17.0,14.0,24.5,18.0,22.0,22.5
QR_wilkinson_shift,11.5,8.0,10.0,10.0,7.5,17.0,9.0,13.5,10.0,22.5,15.0,12.5,11.5,9.0,11.5,10.5,11.0,12.0,14.0,42.0,17.0,16.5,21.5,19.0,16.5,16.0,18.0,26.0,30.0,24.0,20.5,13.0,16.5,11.5,17.0,14.0,24.5,18.0,22.0,22.5
