QR_unshifted,20.0,43.0,73.0,168.0,194.0,78.0,64.0,71.0,75.0,284.0,78.0,305.0,311.0,208.0,127.0,216.0,170.0,212.0,141.0,88.0
QR_shifted,20.0,27.0,44.0,358.0,139.0,51.0,48.0,44.0,68.0,250.0,94.0,186.0,208.0,127.0,135.0,136.0,113.0,137.0,106.0,74.0
QR_wilkinson_shift,12.0,27.0,44.0,375.0,139.0,43.0,35.0,45.0,68.0,250.0,94.0,186.0,208.0,127.0,608.0,136.0,117.0,138.0,82.0,130.0
QR_unshifted,20.0,43.0,73.0,168.0,194.0,78.0,64.0,71.0,75.0,284.0,78.0,305.0,311.0,208.0,127.0,216.0,170.0,212.0,141.0,88.0
QR_shifted,18.0,33.0,15.0,73.0,116.0,57.0,43.0,46.0,58.0,236.0,79.0,187.0,146.0,290.0,50.0,145.0,77.0,147.0,92.0,76.0
QR_wilkinson_shift,18.0,33.0,15.0,74.0,124.0,57.0,45.0,46.0,58.0,238.0,79.0,187.0,146.0,290.0,50.0,145.0,77.0,147.0,92.0,76.0
