QR_unshifted,7.0,18.0,13.0,15.0,21.0,22.0,42.0,15.0,28.0,22.0
QR_shifted,6.0,12.0,10.0,33.0,15.0,24.0,26.0,15.0,27.0,13.0
QR_wilkinson_shift,6.0,14.0,12.0,14.0,14.0,1.0,28.0,15.0,27.0,39.0
QR_unshifted,7.0,18.0,13.0,15.0,21.0,22.0,42.0,15.0,28.0,22.0
QR_shifted,8.0,14.0,10.0,12.0,14.0,14.0,28.0,12.0,21.0,13.0
QR_wilkinson_shift,8.0,14.0,10.0,12.0,14.0,14.0,28.0,12.0,21.0,13.0
