QR_unshifted,18.2,23.08,28.91,31.64,38.35,37.35,47.35,52.1,60.11,69.42,75.74,66.66,69.4,76.33,64.89,64.41,69.24,69.75,77.77,89.86,72.17,80.67,92.25,93.67,92.34,93.8,88.37,95.7,110.22,85.04,102.44,110.04,104.87,110.85,112.2,105.33,108.94,97.22,122.75,115.0,118.69,120.24,104.95,118.56,126.53,120.78,138.05,116.49,119.67,126.36
QR_shifted,3.44,12.99,26.2,30.84,30.93,31.68,34.75,56.07,39.55,59.71,65.37,46.64,52.77,55.83,55.13,69.31,60.71,67.8,68.99,70.22,83.08,76.56,78.03,74.36,71.39,68.25,71.77,74.57,78.59,69.41,71.61,91.74,69.26,81.54,94.57,181.93,116.94,78.77,112.28,76.38,114.46,114.74,90.62,86.46,100.58,88.29,113.27,106.31,82.91,111.54
QR_unshifted,18.2,23.08,28.91,31.64,38.35,37.35,47.35,52.1,60.11,69.42,75.74,66.66,69.4,76.33,64.89,64.41,69.24,69.75,77.77,89.86,72.17,80.67,92.25,93.67,92.34,93.8,88.37,95.7,110.22,85.04,102.44,110.04,104.87,110.85,112.2,105.33,108.94,97.22,122.75,115.0,118.69,120.24,104.95,118.56,126.53,120.78,138.05,116.49,119.67,126.36
QR_shifted,3.44,10.08,18.9,21.26,29.86,27.33,56.14,53.15,40.91,49.21,56.75,46.5,48.81,65.42,44.73,61.37,71.81,61.65,68.94,69.22,73.22,69.23,63.25,69.69,68.17,66.19,68.53,66.2,83.72,86.87,67.58,103.05,80.57,80.9,91.47,172.62,88.07,73.35,99.03,81.19,88.65,95.09,95.97,89.26,103.93,97.9,108.76,98.71,96.85,96.46
