QR_unshifted,35.5,112.0,138.0,116.5,112.0,154.5,251.0,136.0,224.0,102.5,206.0,117.5,315.5,115.0,284.0,193.0,142.0,141.5,137.5,215.5
QR_shifted,24.0,18.0,147.5,71.5,98.0,63.0,149.0,135.0,107.5,63.0,87.5,217.0,222.0,97.0,182.0,154.0,93.0,135.0,64.5,150.0
QR_wilkinson_shift,13.5,21.5,147.5,73.0,97.0,70.5,154.0,144.5,107.5,64.5,159.0,51.0,185.0,123.0,236.5,119.5,94.0,135.0,65.0,151.5
QR_unshifted,35.5,112.0,138.0,116.5,112.0,154.5,251.0,136.0,224.0,102.5,206.0,117.5,315.5,115.0,284.0,193.0,142.0,141.5,137.5,215.5
QR_shifted,9.5,87.0,152.0,85.5,70.5,77.5,147.5,143.5,144.0,65.0,88.0,74.0,94.0,94.0,210.5,144.0,84.5,146.5,87.0,135.5
QR_wilkinson_shift,9.5,87.0,152.0,85.5,72.0,78.0,147.0,143.5,141.5,64.0,88.0,74.0,191.5,94.0,209.5,143.5,84.0,146.5,87.5,135.5
