QR_unshifted,14.01,23.2,28.5,29.66,45.56,39.08,43.0,52.78,55.68,67.51,76.73,75.52,65.24,75.73,68.41,76.7,68.22,79.22,81.31,82.07,86.63,89.34,88.0,89.28,90.92,98.66,91.15,98.39,106.27,94.62,102.99,97.98,97.97,105.69,105.05,109.61,98.64,113.47,107.03,119.2,125.99,114.71,118.7,119.81,119.47,121.28,115.17,130.22,128.09,135.49
QR_shifted,3.13,14.25,22.02,26.18,42.11,37.93,53.94,66.59,46.17,53.04,50.24,58.24,57.89,59.57,55.84,68.16,62.23,65.18,73.82,62.08,67.89,73.15,115.71,80.39,76.19,75.24,66.77,146.66,77.07,103.46,83.41,76.22,79.62,99.12,88.92,82.83,87.18,101.95,87.24,78.6,98.14,84.76,92.24,92.81,81.24,99.1,86.66,106.02,118.95,106.24
QR_unshifted,14.01,23.2,28.5,29.66,45.56,39.08,43.0,52.78,55.68,67.51,76.73,75.52,65.24,75.73,68.41,76.7,68.22,79.22,81.31,82.07,86.63,89.34,88.0,89.28,90.92,98.66,91.15,98.39,106.27,94.62,102.99,97.98,97.97,105.69,105.05,109.61,98.64,113.47,107.03,119.2,125.99,114.71,118.7,119.81,119.47,121.28,115.17,130.22,128.09,135.49
QR_shifted,3.13,11.01,17.24,59.25,46.68,32.75,34.62,47.97,42.42,46.43,58.25,42.12,53.81,56.0,48.43,56.24,57.33,63.84,59.03,58.92,68.86,74.88,71.05,94.38,70.02,78.18,69.84,76.45,70.39,72.46,78.06,83.76,79.25,80.49,80.48,87.89,85.16,79.53,87.97,93.15,88.92,194.4,91.97,91.39,92.26,97.96,78.09,101.22,111.41,106.12
