QR_unshifted,21.0,4.0,12.0,9.0,8.0,8.0,17.0,19.0,20.0,12.0,27.0,22.0,16.0,14.0,9.0,10.0,13.0,36.0,13.0,14.0
QR_shifted,2.0,9.0,3.0,100.0,33.0,14.0,11.0,37.0,13.0,8.0,16.0,5.0,9.0,11.0,25.0,10.0,10.0,12.0,16.0,24.0
QR_wilkinson_shift,2.0,14.0,3.0,4.0,7.0,8.0,11.0,37.0,13.0,3.0,17.0,18.0,9.0,12.0,7.0,10.0,10.0,12.0,17.0,23.0
QR_unshifted,21.0,4.0,12.0,9.0,8.0,8.0,17.0,19.0,20.0,12.0,27.0,22.0,16.0,14.0,9.0,10.0,13.0,36.0,13.0,14.0
QR_shifted,2.0,3.0,3.0,100.0,7.0,11.0,11.0,34.0,14.0,6.0,17.0,15.0,22.0,7.0,8.0,12.0,10.0,14.0,11.0,12.0
QR_wilkinson_shift,2.0,3.0,3.0,101.0,7.0,11.0,12.0,5.0,14.0,6.0,16.0,15.0,21.0,6.0,8.0,12.0,12.0,14.0,14.0,13.0
