QR_unshifted,21.6,60.2,125.6,86.2,104.2,108.8,167.6,187.2,137.8,288.2
QR_shifted,17.2,236.6,162.6,49.6,386.6,98.6,79.8,122.2,104.2,153.0
QR_wilkinson_shift,17.0,208.2,99.8,49.6,317.8,98.2,78.4,122.2,105.6,158.2
QR_unshifted,21.6,60.2,125.6,86.2,104.2,108.8,167.6,187.2,137.8,288.2
QR_shifted,11.4,63.6,110.8,90.8,69.8,105.2,113.6,133.4,108.2,178.0
QR_wilkinson_shift,11.6,192.6,112.4,94.4,70.6,92.4,114.4,133.2,108.2,185.0
