QR_unshifted,10.0,7.0,36.0,27.0,22.0,15.0,25.0,14.0,23.0,21.0
QR_shifted,9.0,18.0,10.0,22.0,12.0,14.0,71.0,10.0,28.0,23.0
QR_wilkinson_shift,13.0,17.0,10.0,22.0,12.0,14.0,29.0,9.0,18.0,22.0
QR_unshifted,10.0,7.0,36.0,27.0,22.0,15.0,25.0,14.0,23.0,21.0
QR_shifted,8.0,31.0,11.0,21.0,12.0,20.0,28.0,9.0,20.0,35.0
QR_wilkinson_shift,9.0,29.0,11.0,21.0,12.0,20.0,28.0,9.0,20.0,35.0
