QR_unshifted,23.0,29.4,38.4,48.1,35.9,55.0,63.7,75.4,57.6,68.2,71.2,57.6,70.1,79.3,97.6,84.9,78.6,77.8,59.0,133.3,64.9,134.1,119.6,83.5,109.8,123.1,81.8,84.9,121.8,74.8,119.6,103.6,142.4,75.2,104.3,130.0,108.6,129.5,98.5,105.2,140.8,94.5,115.1,100.7,126.7,86.0,101.4,111.0,198.9,112.0,121.6,162.5,104.1,136.8,116.6,82.4,112.7,220.9,155.6,101.0,130.5,119.0,162.5,127.9,165.4,107.3,112.3,90.2,90.3,155.0,140.0,178.6,157.1,129.3,150.1,189.1,148.9,129.6,212.5,191.3,142.3,125.1,172.9,111.7,130.4,175.0,190.7,124.8,166.6,204.3,180.2,155.8,176.5,189.6,120.7,159.2,174.9,159.6,180.0,180.0
QR_shifted,37.1,18.2,33.7,38.9,33.7,25.8,57.4,44.4,32.2,57.1,56.7,119.3,72.7,47.2,52.2,48.3,63.5,54.7,56.3,61.0,60.9,56.1,58.2,65.7,86.1,100.9,167.1,66.2,82.9,220.1,107.0,94.0,67.6,75.3,94.9,71.9,117.1,99.2,63.2,113.2,61.6,59.1,68.1,65.4,70.9,111.6,62.4,86.3,143.2,117.8,117.5,74.7,96.2,129.4,103.7,72.4,93.4,109.3,114.4,97.0,95.6,88.3,151.3,103.3,84.1,78.2,70.9,78.8,73.5,92.6,108.8,120.9,113.2,100.1,130.9,110.9,131.7,92.7,104.8,144.6,124.9,140.1,150.0,115.0,74.5,362.9,123.3,142.0,173.7,260.9,85.9,189.0,116.5,111.5,95.8,142.5,167.3,97.7,201.3,183.2
QR_wilkinson_shift,20.2,20.0,31.9,42.2,38.6,23.8,78.9,45.1,50.7,55.0,59.5,74.8,46.4,64.5,51.7,47.1,64.3,73.9,46.2,65.3,48.9,51.9,62.5,68.7,94.5,94.6,54.8,66.8,102.5,110.6,107.6,105.2,218.5,83.8,102.3,92.2,439.2,102.8,62.9,112.2,88.2,58.3,83.4,60.1,72.0,103.4,124.7,83.6,146.6,93.6,99.9,96.7,100.7,122.3,103.6,69.4,98.4,107.9,134.5,100.7,104.7,180.2,110.5,101.6,87.7,324.6,69.6,83.6,73.2,81.3,66.6,191.0,114.8,102.3,98.2,112.7,137.8,102.7,112.0,107.8,164.6,125.6,138.3,95.0,84.8,329.6,117.8,106.7,107.7,209.2,91.1,111.9,146.0,73.1,94.8,95.5,166.9,110.1,180.9,182.8
QR_unshifted,23.0,29.4,38.4,48.1,35.9,55.0,63.7,75.4,57.6,68.2,71.2,57.6,70.1,79.3,97.6,84.9,78.6,77.8,59.0,133.3,64.9,134.1,119.6,83.5,109.8,123.1,81.8,84.9,121.8,74.8,119.6,103.6,142.4,75.2,104.3,130.0,108.6,129.5,98.5,105.2,140.8,94.5,115.1,100.7,126.7,86.0,101.4,111.0,198.9,112.0,121.6,162.5,104.1,136.8,116.6,82.4,112.7,220.9,155.6,101.0,130.5,119.0,162.5,127.9,165.4,107.3,112.3,90.2,90.3,155.0,140.0,178.6,157.1,129.3,150.1,189.1,148.9,129.6,212.5,191.3,142.3,125.1,172.9,111.7,130.4,175.0,190.7,124.8,166.6,204.3,180.2,155.8,176.5,189.6,120.7,159.2,174.9,159.6,180.0,180.0
QR_shifted,33.8,16.6,32.7,31.4,49.3,38.0,62.0,39.6,42.3,54.9,66.6,71.4,93.3,68.6,56.4,91.6,65.2,61.1,53.1,69.7,62.1,63.6,162.5,64.9,84.7,84.2,45.6,71.2,84.6,69.4,75.5,89.8,107.6,96.7,127.8,86.6,89.2,80.9,84.7,90.6,87.0,87.8,79.9,97.2,88.2,86.8,57.8,69.3,163.0,101.8,93.9,92.4,98.5,92.9,74.1,92.9,82.0,154.6,153.7,109.9,70.5,107.8,181.9,175.5,132.2,80.6,87.3,85.5,76.0,88.4,95.8,89.7,113.6,73.4,104.4,172.4,114.8,92.3,102.8,122.2,124.3,91.8,163.3,131.5,95.2,125.7,140.1,114.5,124.6,121.6,112.3,128.1,120.6,108.2,88.4,111.0,179.8,123.8,128.9,148.6
QR_wilkinson_shift,33.5,16.4,33.3,31.9,50.3,38.3,63.4,39.4,43.1,55.6,67.2,72.5,97.6,68.5,55.8,279.2,63.7,61.4,52.3,71.0,62.1,62.9,159.7,65.6,84.6,86.6,46.4,71.6,84.8,69.6,75.6,90.0,108.0,98.2,130.4,87.5,89.3,81.3,85.5,91.2,87.0,87.2,86.1,97.2,88.3,93.1,57.8,69.5,152.7,101.7,96.4,92.3,98.7,91.4,74.0,93.1,82.4,154.2,156.3,96.6,70.5,108.4,124.2,175.4,132.3,103.6,87.1,85.5,75.9,88.3,95.4,89.9,113.4,80.7,106.3,213.4,115.5,91.4,103.2,120.4,124.2,97.6,172.5,89.8,95.4,125.7,142.0,115.1,124.7,121.6,112.5,128.1,121.2,99.2,110.7,112.3,179.8,126.5,129.2,149.6
